id,from,to,created,amount
2e180d4ade0186c0,4532007746353820,4929066813246120,803493.9664488687,69.45
b79989db57ec7559,5321771338063010,6011200929754310,803560.4846061522,42.78
f6ab290c2e691c71,4040169552470880,4539038259647870,803571.0356001093,69.29
f55e24cfa51f00bd,5287868308798230,3400254371747960,803596.1652237147,2129.34
27b6a67e72b572b8,6011520182790580,5181142465098920,803598.0335493291,39.37
829567610dbc1ce6,5322236930555810,6011771484024500,803666.6518764413,50
ee7f349f9497c7d5,5321771338063010,6011200929754310,803667.4827107807,69.57
5924a9cea5359731,6011313767157610,3462813827766330,803726.6156252263,34.27
90b2ff5bafb0b80b,3721155667249020,3720141451189460,803752.299252975,31.06
2a21883fad293b51,3744453006478870,6011234633599380,803806.3467652943,4006.98
718d7a27599802b2,4916344699861690,5181142465098920,803824.6178261823,66.97
e400725a9e41eb1a,5352867373534610,4716911315759160,803875.6525437535,33.35
3a8b67bb7c4efda6,4532789173899000,6011075324052050,803909.500572673,1225.86
4cf352cf06230ecc,6011791786487050,3769806059073700,803959.3066932489,97.78
73634e719f361985,3721155667249020,3462813827766330,803994.9725437171,34.22
8a053481c00624f4,5240215115265170,5377968688944250,803995.6050644536,30
923d2ae387755238,6011428324577300,4556972685601060,804013.6350755995,4067.24
4207c651e2e32a8f,4716628141199280,5101968023515520,804056.2799278283,50
500a85136d3ecf2f,6011145982066710,6011609725519550,804081.1690619865,43.05
cc8f419753e1ed99,6011435011938980,3462813827766330,804137.9488789568,43.57
7650f97f1c06a0b1,4024007121514260,4916294881691630,804181.4998448029,55.75
8c23ee18da2a0bbe,3401191197154680,6011217427697590,804235.9669954979,80.03
d2fbf2149d5d9382,5467143517172300,6011100199397060,804250.7572131823,103.78
f5b8b0e14915b11f,5204105245002670,5535820455895330,804256.3431805692,64.86
f7e2e6301e78f2ab,3424452162206110,4577507341421690,804279.7740250771,3507.96
22eb0088703f0650,4024007146143030,4024007132940970,804335.0467674413,49.66
69cf32471dae79e3,5287868308798230,4539038259647870,804359.9638678498,79.62
ba6239d26ea1bc90,3478598436312840,5515653094753200,804399.4444932623,8.65
aaba25e63a9846e5,5221414400578030,3719453760675050,804460.329878499,500
ca4a14ca971f40f,6011406555013170,3426393127278200,804496.2797580408,13.78
469bebb00262070e,6011778684811810,5345396445255180,804514.8909073645,20
129ff7db6949756e,6011894260630520,6011182764362570,804579.6465012145,15.66
e0c034897c90402f,4486411417101000,6011736611636070,804596.65427242,20
21337f541f3c5640,4539559905439540,5577810073936100,804611.0423460483,65.53
2168468bbf11520d,5407560814056250,4539506159122530,804630.4952801556,71.97
99958d1b4d9e8076,6011314937589720,6011182764362570,804681.3656309078,37.28
315d6de341c0d759,5413479678268470,4539216691084150,804726.7146802028,38.65
23e8c0e7f01b0b50,5131690299582870,3485284831998190,804734.2810332081,30
e0fd6a6b9da3283b,6011487402218650,6011246415672530,804740.2601970773,83.31
e1282d5a9f72290b,6011216495561930,3420519753219040,804802.0759347959,18.4
f0722c14bc9f624f,3404029009899210,6011163273028100,804870.2542188017,54.53
7e891b8aaf4dca2f,3778607203973010,6011730504222220,804911.4127080276,33.37
7363ece20e821704,6011406555013170,3426393127278200,804957.357194734,54.06
296c1986c991db96,4716625822520000,5567668373178340,805014.3462631984,84.61
98edad905412da5d,4556471339905200,6011790849651640,805015.2648958736,500
4c8fd92e182ae577,5555746521011470,5345396445255180,805031.6122659921,1000
ef512fbd337abcf7,6011049132848430,6011234633599380,805061.6109643723,3448.65
46c18ea375f923e5,3424714879304800,5567668373178340,805072.5155094592,65.48
67a1ecb26a3c5400,6011903038895870,3719722950977110,805115.0600558728,19.97
11e1a529e4d684b1,4929775249763980,4539925585909480,805179.596290996,20
45358a09c409b62d,6011236460437480,6011234633599380,805181.1006032428,4525.36
a8ff805a67cc6575,3778607203973010,6011730504222220,805191.1398199052,70.17
745ff063a816cbdb,6011915775700900,4556674960519830,805216.5292350174,16.44
7a7db00f07717b95,6011236460437480,3719756231130400,805283.1921982771,30.82
47928f7524316b98,3796172135640500,6011217427697590,805298.7321510696,11.09
233e16444dcc8950,3484347143294160,3494434771919370,805361.3303653505,37.02
6ecaa4f3e7ac9864,5287868308798230,3400254371747960,805420.2300048413,2474.29
4349bf180eca91b4,4486411417101000,5459856943450580,805438.2711792366,70.48
41fdce2e886cda0,3493406306547700,6011335130121350,805446.3708672496,48.68
3e5206110a3b24d0,3744453006478870,4539506159122530,805454.708062367,54.83
8ccbb5785873bc87,6011520182790580,3417016523960880,805509.6046299346,55.82
165bc5a21fab1106,6011487402218650,5181142465098920,805534.6050389709,42.44
54f773cfc923255d,4539559905439540,3720141451189460,805597.1107919296,60.95
13cb022ce9ec5262,3493406306547700,4024007177349650,805614.0345794605,200
63bec81706d3f1de,3744453006478870,3781526870310120,805656.0493337065,29.48
7f7e94439652ff02,5302028154038080,3485284831998190,805708.746103537,500
be9950e911c11550,4539559905439540,5577810073936100,805754.2026735311,31.51
de7bbf4bf22bd5ef,5221414400578030,3719453760675050,805824.0314389899,50
264d6e112208cde5,4929856807164860,3719453760675050,805836.517703917,20
ccab39a329e0426d,6011435011938980,3462813827766330,805838.7118277042,31.93
26103305a141ae9f,4716628141199280,3789824185579870,805883.1768884588,500
bed4e691c159c5f4,5322236930555810,3707423758276390,805894.3058074762,22.19
f4fb83d9aa02906f,3746198357200900,5272423295103200,805912.0899593491,200
b489c047fe59026f,6011629348225420,6011234633599380,805920.9535968232,1406.33
3e0a98239b42243d,4716628141199280,3789824185579870,805951.1050889633,500
732d8b89c0276d05,3750556728452210,5535820455895330,805969.8009329746,44.27
d12860fc846d2d39,6011915380515440,6011234633599380,805981.2470224368,2609.52
bbdc2b6b3089ecf8,5218934130602300,3485284831998190,806017.41148039,50
aff20057b43b0e5f,6011629348225420,5127569521832490,806017.6184922934,2075.85
5d5272d5bcdb4a52,6011520182790580,6011998015196080,806024.6977955287,30
5ff55404952010de,6011907979163660,5270053442582740,806032.6260899476,200
de7950df09222ad8,6011841912908660,3413522025530870,806083.0784241632,3778.68
c273bb25efb7393f,6011791786487050,6011998015196080,806129.3494731071,1000
404d52cc3c43d86f,3711519687204190,4556972685601060,806196.6870377035,3327.08
aa19bb7db9102aca,6011915380515440,3719756231130400,806262.3072468828,43.04
2f4432c673a1616c,6011216495561930,3756998637049040,806300.4428689099,75.04
81911fd799621cb8,3778607203973010,6011182764362570,806343.6924712791,10.25
6d6b6c72a92a7f36,3707778130703640,4556674960519830,806402.8659319343,49.76
1a2c0b5278328e03,4532457378892540,5474449517899590,806457.9511418728,20
80150aeaf830ad56,3424714879304800,6011163273028100,806514.9574571296,90.56
e2fc2664eb144c99,5482419168370990,4539925585909480,806519.622507759,30
a2256c700e1169e8,3799637729549410,6011196079760790,806548.3863525975,1872.95
7dfef1943260719,4532789173899000,6011075324052050,806619.5581672639,2688.47
9291411221ba812d,4024007146143030,4539506159122530,806671.7824428648,77.25
2ddfb393af0edac7,5424838118485660,5270053442582740,806682.431816292,500
13aa8ea81f73338e,6011849431185290,5181142465098920,806699.9180434463,78.4
9034330f5f979c6b,3745347646688970,4024007177349650,806737.9436929821,50
9fe666f622bee93,6011004227024150,4024007177349650,806749.9556854933,500
61b7b9988d647ae2,6011314937589720,6011730504222220,806757.8900684174,121.57
71c816eee113c752,3418521855257380,4916251408361440,806765.8732554703,3779.56
ae3b76484f5896a2,6011216495561930,3756998637049040,806786.067708199,31.37
e1c23dcdb76425e8,5488700947702050,4929066813246120,806791.5153575912,14.3
69b213bbdc5f1a8a,4532896444050010,3796571911774770,806830.8539265614,46.33
4519a21b8c071745,6011552930701020,3420519753219040,806882.8155044804,55.17
8a74db2739f50bab,5203119044106680,6011730504222220,806955.9869650719,14.88
b591c63adf317759,5551431502648150,3494434771919370,807008.7494679469,59.56
3781472aeab90e7e,3707778130703640,3420519753219040,807036.1026522575,88.52
cd3ec98b2785fb82,4486411417101000,6011100199397060,807092.3225413691,56.57
a29b66d7eea4e9c8,4716625822520000,6011163273028100,807111.9473751291,13.97
b980b155d36d496e,4532896444050010,6011771484024500,807144.8312166646,100
232af649313f4481,4929324694602940,5577810073936100,807199.1505793465,23.36
9f48008be08ba3f,5222413331853810,3719453760675050,807237.3862520593,100
29d78462193de86b,6011993325413000,5557765964296770,807277.3111667595,32.87
f58917b2d73fd540,6011629348225420,3781526870310120,807291.0609786834,15.38
749d676f1b78d195,6011145982066710,3716713868203770,807291.5923944009,53.24
249782efb6e807c,3485199957820460,5219574660384370,807314.6800586649,20
98860157c83d5353,3784570536988120,3756998637049040,807382.1427069091,81.38
a0884fb66667ca81,5298755411492010,6011858637233190,807422.2801215518,52.37
718bfe4be24c22a2,3744612950714650,5535820455895330,807430.4136846707,63.18
96da94a2ec749825,4716628141199280,3413522025530870,807498.0120985833,4228.64
caad5c080196ef8,6011770397885190,6011809195923390,807512.4826729118,47.75
f129555bed2d4d80,6011069700104570,3470496432738500,807541.2229901305,48.41
c7f293a66777c9ed,3406328623518160,5535820455895330,807594.5258245758,54.65
b7407835360f21f,3736733159435580,4916433417835780,807640.963374524,86.98
22f1295d8a2aabb7,3711519687204190,5377968688944250,807711.5640006696,1000
b7150e2238c90dc5,4916588657431100,6011790849651640,807751.9082210411,30
7e9ae2f1801527f8,6011907979163660,5270053442582740,807783.3968385712,1000
f1be740f409583a6,3786233852125860,5557765964296770,807817.2821661065,54.24
fe0219aedd0b6834,4532975791907300,4556096815431540,807873.8682873658,41.02
abf8fae3b936f97,3448647326326890,5474449517899590,807896.6206975454,200
60945c462379dba4,5466727989267760,3720141451189460,807918.1508864366,106.1
dc8bbf31c704a86f,5256022892777670,3420519753219040,807933.3552286107,21.38
2301d0e5e3fb44cd,6011435011938980,3720141451189460,807990.5841715854,60.08
9a1cfedc2ed6b686,4539760931700620,6011196079760790,808029.6495040457,3175.95
1bc9ca06d7d98ba5,5551431502648150,3426393127278200,808092.0930364297,32.86
be54681993ea2713,5222413331853810,3719453760675050,808136.951319088,500
f408752d1541b88d,5281048193506190,6011790849651640,808195.2801002648,500
e92c2bbc53ca8eb5,5287868308798230,4024007177349650,808197.8255306523,20
a67ae09cba39d18c,4929775249763980,4539038259647870,808269.4436229647,28.77
f0dda51f3d133b10,4929350795435450,4929066813246120,808293.2821869475,24.07
38d9712390b9f10c,5297761668590740,3796571911774770,808307.7588410253,91.67
563707570983637b,5462677439441070,6011234633599380,808324.4386118314,3163.21
9d4f52fb5c5da880,4929350795435450,3719223021023620,808371.9811457052,34.98
1d406c3727afdc86,4486852145300380,3719453760675050,808407.5149043724,1000
632c0d4516992a62,6011487402218650,3769806059073700,808454.4052873764,48.19
91c6a827f113d208,3406328623518160,5535820455895330,808485.3179299626,42.4
84b0536454cf2462,6011185664664690,4916433417835780,808519.8850894208,45.25
74c2eb27302a172d,5249270820455270,3413522025530870,808552.4580879493,4916.47
4cf4afc08857559c,6011401904430880,3426393127278200,808585.8166261811,7.84
e059ace808c316e,5551431502648150,4486235419365640,808589.3732991636,50.97
8b50948438f254f6,4532090642602980,6011163273028100,808634.8913916906,64.58
6d02d8a8dd82480b,3797933596665530,3445318480259650,808660.3539184417,20
67c0b13c4547029b,5407560814056250,5127569521832490,808711.5070746565,3121.53
7ae3befeafcdd439,3493406306547700,6011335130121350,808727.2430893098,36.28
d4644d2626ded202,3797933596665530,5567668373178340,808775.3818608597,20.15
5f61344c89e618ff,4916347379255140,3426393127278200,808828.5556966842,35.93
fa51d3e4d126e61f,5281048193506190,4486368931858520,808860.7411216235,60.65
18bd39d012c4e068,4539866599664720,6011453657393580,808915.6838458498,42.8
a8f85d6597e865d0,4024007146143030,5127569521832490,808968.6889746658,2113.8
bd193d224590ad9c,4008200138674850,3793908657538950,808983.4054740724,16.23
3123ee17684ec840,5551431502648150,4486235419365640,808999.2120176873,17.96
44eea2e5af31e043,3784570536988120,3445318480259650,809032.0919075657,30
7f3f6398117a2371,6011399381917320,4539506159122530,809089.542445982,86.97
25db36438d02a3de,3796172135640500,4916294881691630,809141.1956276626,26.7
e27dac01a1e1ce48,4916286581323560,3719453760675050,809201.9241377343,20
917af9efcb502822,5221414400578030,6011483925287000,809209.8609116306,30.88
ee472313d5bf79b,5460500054426050,6011483925287000,809260.2444416179,45.09
aac63118ddf16537,4916286581323560,6011483925287000,809315.6164550863,49.87
5d4cc7fe9fe5b316,4556471339905200,6011790849651640,809362.8878461834,50
71105ca85db44d61,6011894260630520,6011182764362570,809383.1115512055,61.9
4e6a9c962a2fb4,3485199957820460,5459856943450580,809437.20521092,17.83
3ffd8a12b78af6a3,4539888340457120,3485284831998190,809455.251530867,100
c8adf9ef5ce6ea5a,4024007178254860,3453447935331030,809513.0538402224,43.01
fcb0b46a120b8219,6011365270965400,6011196079760790,809554.2478879214,3218.9
356889729bfa96ca,3799637729549410,6011196079760790,809617.7290790237,2590.51
460eb05120b1b5a3,3750556728452210,5535820455895330,809655.3337165783,25.66
328628ce8a56bdbd,5204105245002670,5535820455895330,809687.1469220973,34.16
2e1eb4981f491656,3424452162206110,4577507341421690,809700.5731250603,3030.84
b8e96717fa8faa17,5545740820192930,3462813827766330,809738.1838932678,39.19
18f825b46159370f,3468479795042050,3417016523960880,809741.1201345583,28.78
eacb8d25b4972084,5588155043303180,4916829377472530,809803.834906596,30
3b2c5db86b873ff5,3796172135640500,4486193344046540,809857.7972679534,20
af4e80c784fefc3d,5462677439441070,4539506159122530,809930.1329679239,83.34
9d7b3b5e6a970cd5,3799637729549410,6011196079760790,809987.2961188188,1378.65
bf0b9d7acfd795f3,4024007158402760,5270053442582740,810044.9283058215,30
71089f39a73fa5ad,4539579416590420,4577507341421690,810099.1611351912,2037.73
d110d8c6cd525be6,6011881441432730,3769123861127710,810138.7557941562,200
b9b31d2a3b499296,5467143517172300,3485284831998190,810147.1737598684,20
5c7b6b2e522fb3cb,3446837077884930,4556463172152670,810202.6535478061,2980.88
af22265cf73aaa17,4539435549995620,4486235419365640,810230.7798319418,38.72
e581c61acf9fd80f,5451012126163320,6011771484024500,810278.8305060596,100
ed7772e9b53b148,4486411417101000,5532005290299320,810346.4972896529,114.69
24166969fb24460a,5573501004108770,4556674960519830,810375.7547665308,46.22
e18811be37e6967f,4539866599664720,6011453657393580,810384.2806820315,25.15
7f38b48c44536d6f,4024007149745320,4982660892875490,810406.663339951,12065.25
f7c85abbcd42016e,4150024081926340,4982660892875490,810428.4452276218,9656.9
521715533aa25f27,6011004227024150,5377968688944250,810439.1613081741,1000
4259cb49fadbf6d9,6011365270965400,6011196079760790,810498.270112703,2164.99
3ca5df244f52732c,6011487402218650,3793908657538950,810504.2125420041,85.63
b34ab401c9d5ecb1,3452081118876030,6011730504222220,810525.510495734,27.85
170000d8622421f5,4532090642602980,4556741512742490,810534.5652015047,200
3b9fbdf81dcfc499,5460500054426050,3719453760675050,810592.4856885414,30
e3687f87d25c779a,4486656562288040,5474449517899590,810604.6734366296,50
bcff778808388d9e,5466727989267760,4539467308738180,810637.9326277124,90.88
b64a25d90c4cea62,4539999523703840,5457958198296530,810646.6134575397,44.62
1124566044424e74,3412041293593640,6011736611636070,810708.733539415,500
28496e8f4c32afe1,4539866599664720,6011453657393580,810758.014435002,56.75
df142a42e8cc15b3,4716628141199280,3413522025530870,810801.903422473,2683.02
cfe08fd7ccb7925,5545740820192930,3720141451189460,810805.6197281522,88.61
4c06cb5b5df5c0ca,6011313767157610,5577810073936100,810860.9147342391,23.79
aa4a2f97db2baba4,4539738210430540,5219574660384370,810866.1674519122,1000
19a1af5bae57ce68,6011798660069040,3719223021023620,810931.8758752423,37.88
a02fc4236c659a49,5131690299582870,6011163273028100,810999.5932983719,107.2
9706a75ffbb2f656,5479558250692010,6011335130121350,811070.0057793543,14.64
71fdf393fc1348ed,5588155043303180,3447959762118810,811136.9224004807,50
c72cc92d01e972ec,5221414400578030,3719453760675050,811188.5200879595,20
83f9d9a38b53fd1a,3757154519151700,6011234633599380,811228.6301963913,2077.72
85b58bde36e05a21,5413479678268470,4916829377472530,811253.4624197992,30
75f2f23fcf38e36c,5424838118485660,5270053442582740,811267.7680660055,20
51b59f0e01ac86de,5460500054426050,3719453760675050,811328.1240134173,30
9c5ffc8a3a67f380,5573501004108770,4556674960519830,811381.7825971713,62.64
7725cbb3a8e9cbb9,4916588657431100,6011790849651640,811430.0171121313,1000
58d1d70ca213f574,3474274570097610,4486193344046540,811444.4007895888,50
718715bfcc893c60,5466727989267760,3720141451189460,811510.7967308294,32.31
dbd5d1bfe7718ac9,6011903038895870,3719722950977110,811568.8638244398,38.94
7c77d61cc122c5dd,4556338018817130,5272423295103200,811613.3675527693,20
fde695f66aab392,5322236930555810,5181142465098920,811641.3770048881,50.52
20f2f61c4a723b3a,4024007178254860,3453447935331030,811666.3500045672,100.2
2b38ee361107d174,5297761668590740,3731244098162800,811699.5242664579,100
d7834822a8b5c04c,4556471339905200,4486368931858520,811744.0786122233,53.01
58fa99ff32ab3740,6011778684811810,4024007177349650,811749.482720501,200
e6f7e9b68e8374ea,3799637729549410,6011196079760790,811789.7311515907,4721.98
cc1cb3dcddd45a96,4486852145300380,3719453760675050,811862.6412176876,200
13e03b31577d53fa,3730466993099170,3756998637049040,811864.6837351819,87.37
99de38006bfca8b0,3404029009899210,3756998637049040,811896.5529097748,33.68
f50bc59693636a17,4539760931700620,6011196079760790,811942.6273370631,3129.2
e3bd5785cdecb399,6011428324577300,4024007177349650,811948.757237441,100
9e2f992a1af43245,5479558250692010,4556972685601060,811968.0093103098,3156.46
ea59459a6bb9f422,6011406555013170,3426393127278200,811980.1235720454,17.54
d856e20b4b5eb944,4539415794583150,3492969229743380,812023.4917833088,9410.4
a554c1ab6565417f,5460500054426050,3719453760675050,812051.8598380472,50
886822c203ad8952,6011069700104570,5557765964296770,812062.6743201313,47.68
d56b6260e5e26281,6011915380515440,4539506159122530,812112.7104253073,72.07
95b23b731426c6bf,6011915380515440,3781526870310120,812147.8410078238,72.84
51d3d6280931603f,6011081960268780,3769806059073700,812202.5727574709,23.59
645636b44a421553,5467143517172300,3756998637049040,812271.0149700515,62.08
442e0b93f21a8b43,5588155043303180,3447959762118810,812277.8700350984,20
62ed1171131918a9,6011004227024150,5457958198296530,812278.6751558767,39.33
c72879371f1d545b,3484347143294160,3494434771919370,812299.5950375979,32.38
55a5879f9c05d01b,4532007746353820,5457958198296530,812326.6149709303,6.1
2f2d11a37f5bb093,5485346987075290,4486368931858520,812399.3220925177,9.17
e5f21c2a5a1cbdce,4916588657431100,4916433417835780,812417.6433962468,8.48
3446d2e2aa009c7e,6011428324577300,4929066813246120,812432.522270804,35.52
fb28c208576ea623,6011069700104570,5557765964296770,812453.8489105301,87.84
dbb06776ef7e9325,3413118383104050,5101968023515520,812497.141856282,500
93738adb12708ecc,4486232281468420,5101968023515520,812567.1681600732,50
5a6c9b45a4ed0667,5278132887599670,3445318480259650,812603.028646359,200
8e3e1e4a6b9d68b5,6011487402218650,6011246415672530,812653.756089071,150.6
3c23ceda3e2010c2,3493406306547700,6011335130121350,812678.6174557206,27.71
4d4f05b7341da85e,6011970247452240,3793908657538950,812722.0666279247,95.25
50c9e76196699497,4024007180116200,4609893192658680,812733.5260121223,1093.67
8b75684f667420a2,6011323413999660,4024007132940970,812757.5181887641,56.15
c0f6c88fd2b6bea7,3727504196520890,3492969229743380,812770.6338329639,14089.75
83765ded566e6bdb,6011841912908660,5101968023515520,812823.5858357027,20
6e77967b898cf0ee,3423875503551270,5532005290299320,812824.345997653,35.44
1a2deee2ecc14e84,5573501004108770,6011100199397060,812892.4364298218,107.71
1a95522ae2defef1,4532457378892540,6011217427697590,812897.0555162823,43.39
49148302510ace53,4539760931700620,6011196079760790,812938.6826919001,2918.38
1a59fe5dfbf456,4716628141199280,5101968023515520,812985.6883746265,30
daef7ed177afae2d,5229745134304010,4024007132940970,813031.5059111068,50.86
86962e7c39c98287,3446837077884930,4609893192658680,813090.3888520363,3853.83
bde30d72cd7791b8,4024007180116200,4609893192658680,813103.6738108846,5055.5
50dea035fea7924e,3446644031947410,5459856943450580,813173.4866276279,10.26
fd7ef46cfd9f7636,6011849431185290,3769806059073700,813198.5911523474,64.64
495aad4b9d4a2741,5467143517172300,4556674960519830,813226.848027308,7.66
25ffa99fe6139bd4,5488700947702050,5345396445255180,813246.876303965,20
54240c5746962be6,3495315673702360,4556210296107270,813249.7155644601,3168.78
44394ca2899c599d,3784570536988120,3420519753219040,813316.4979401171,97.9
f397fabc01c04ebd,6011069700104570,6011609725519550,813322.1741865032,59.11
9fecb713724d25dd,5413479678268470,3447959762118810,813387.9112127458,200
444491db16a2d2d3,6011383571693150,4556741512742490,813394.2085036568,50
28ee1424c0c41f81,5466727989267760,5577810073936100,813403.7405088174,7.84
ef09faa2390792f1,3746198357200900,4556096815431540,813460.9972967163,61.01
c203408984f2b873,5451012126163320,3707423758276390,813497.2460156279,5.62
f05731c35f803be1,3478598436312840,4916829377472530,813532.4209830249,20
9e52f66573d4ec47,4008200138674850,6011246415672530,813565.6793549303,46.85
fc19cd6f090f4026,6011798660069040,5457958198296530,813638.2931182003,49.78
b9fe16ff8656c27f,3775916509637090,4556210296107270,813704.5074963558,1616.18
dad6c48005f55671,3468479795042050,3796571911774770,813727.7938247953,44.6
af4394623da2b086,3757154519151700,4539506159122530,813771.5294404521,58.54
a33ec7ef2a513f52,5551431502648150,3426393127278200,813798.2792304357,53.03
e0426617a1bf5714,5302028154038080,4916251408361440,813808.1163402491,3183.43
c6d623648a328768,4532449927112130,6011217427697590,813872.7127851576,80.45
b1ad40ef2eb6c6c9,6011894260630520,4929099913255070,813887.9704165254,100
53ef528ddd137f2f,3781972863706110,3731244098162800,813915.6704697884,50
8860dc2e3510bf5f,4486411417101000,5415890979651320,813943.4635751891,200
d7689df146eacabc,6011248578821490,5345396445255180,814012.4215115134,500
676762fed81661e7,5545740820192930,5577810073936100,814014.9965924369,16.16
f0914e47589b7e32,4929331179163520,4024007132940970,814085.5889023034,4.73
a328285100245fbb,4539415794583150,5515653094753200,814122.0649049564,55.41
91898ba6a1f831cf,3711519687204190,3719223021023620,814150.4549335126,81.36
731abb0492c062fa,6011004227024150,4539925585909480,814195.8507259178,50
bc15ee96414a30d9,4024007111680160,4916433417835780,814257.8459044972,51.07
22a825c1b0dab2d4,6011248578821490,4539925585909480,814263.2049662544,20
fff0143e47cee8d3,5466566896029590,3744391653203010,814296.4566460378,32.35
35e337ba02d13e36,5116042806684000,6011453657393580,814320.0123283177,46.36
1a54530e2877ad66,3780693381737660,3485284831998190,814347.7853656114,20
5cabcfdcabbbd1e1,4532449927112130,6011217427697590,814375.3240029651,1.68
3dab14834d2db9fa,3412041293593640,6011736611636070,814382.3129909483,50
db6616ba77c55745,5479558250692010,4539925585909480,814453.6047232412,1000
417f900eea705db3,3732064058830340,6011858637233190,814490.9690136935,12.09
4af2bfc6ee174a49,5304621812898270,6011752625707630,814497.6740188729,61.69
41171603c8cc5298,3781972863706110,3793908657538950,814550.7650842298,91.77
70f20032a34a867d,5133603844143030,3417016523960880,814576.8605466001,26.93
be8bc2cc5c2d14dc,3786233852125860,3470496432738500,814607.0952910166,38.34
61ad3f3966791684,6011323413999660,3781526870310120,814672.2724486548,82.79
4d6d6f654db81285,5467143517172300,3756998637049040,814725.6921135254,50.59
f0b065508d386dcc,4929331179163520,4716911315759160,814737.9554940984,42.36
9fe9f9c2e5e75d37,3468479795042050,3417016523960880,814765.1205572899,92.86
356f8a502059b53f,5221414400578030,6011483925287000,814817.7255820335,48.75
9fff0754c7cc79ad,6011185664664690,6011790849651640,814839.1883540503,20
5d6c2d8164a46c61,4929324694602940,3462813827766330,814898.4404492642,26.94
5976c8bbd2c43f3b,5573501004108770,4916251408361440,814950.5197514136,4074.81
9dd256656721ff19,4532457378892540,4486193344046540,815013.2600750542,50
a9c36f144920fa79,6011236460437480,3719756231130400,815035.3522289349,53.13
531e5ed9705d5ff2,6011487402218650,6011998015196080,815108.7634140014,200
50a20e31320f9ffb,6011406555013170,4486235419365640,815176.2761199332,43.03
4306ffd464ae4844,5352867373534610,3781526870310120,815214.9758148151,25.74
4995b33333bb4613,6011778684811810,5457958198296530,815226.185317157,27.61
7f6d0b36f2961b86,4929324694602940,5577810073936100,815256.3829077606,78.73
c645f8245a267402,3412041293593640,6011809195923390,815311.5257982077,99.59
85d1f28305a42602,5131690299582870,3485284831998190,815324.3576949164,20
ff9305998f00696b,5545740820192930,3720141451189460,815385.475192454,64.19
f0c6af47f4369c00,6011894260630520,6011730504222220,815456.5518262209,52.55
6c35c4e41f79565a,4532975791907300,5272423295103200,815474.0309908907,100
ec97fa4ea527ae52,4486610577177450,6011453657393580,815483.7236531851,46.05
c317ff477c470148,6011236460437480,3719756231130400,815537.9610185303,66.18
f9b934f6f8b3019b,5281048193506190,4916433417835780,815601.0754139418,20.28
5e7ccdadee5bde15,3786233852125860,6011609725519550,815636.3264109946,114.42
ecc4679e9f478bd5,6011004227024150,4539038259647870,815668.946122865,67.37
2272aaad82e7e97f,4486852145300380,6011483925287000,815702.5829830505,38.36
e34a5a47b442b6ef,6011770397885190,4916251408361440,815753.0965339876,2628.9
bf6b18a2aa1825c3,5588155043303180,3447959762118810,815815.2541089013,100
65abfa21a9ff52a3,3424452162206110,4577507341421690,815851.2271832151,4096.98
de42fe9d35cd88b8,5133603844143030,6011246415672530,815880.1348640028,43.94
62541e9d8ccc75f3,5131690299582870,6011809195923390,815894.0337154453,35.39
afe9c1aff06ac3f8,5222413331853810,6011483925287000,815957.64829462,53.31
1d905b2d3fe9607d,5545740820192930,3462813827766330,815960.3282786055,72.75
3eb0bbd259768d99,6011629348225420,5134783320882910,815969.2273085632,38.85
fbb66047821519f8,6011915775700900,5219574660384370,816015.1463280937,20
8755b68900e5b68,5257132522115170,3462813827766330,816086.9136295037,74.95
406ecd8a2d37fcf3,4716990968035280,6011234633599380,816136.3355824081,2968.73
f1d03388082142d2,3424714879304800,6011163273028100,816186.4769069988,37.28
dbfad913e856c27c,4539415794583150,6011625275281520,816236.7176113826,30
bc5ed66b6856715c,5322236930555810,3793908657538950,816243.2735210554,26.08
9897996c2e961300,4556338018817130,5272423295103200,816249.4770849628,50
5ce1547ded0c2a4e,6011534893846400,4539038259647870,816310.4531805854,79.09
b39bd3edc0325c03,4916344699861690,3796571911774770,816375.4585974974,123.33
3231d08d517de189,5446764707951240,3417016523960880,816408.328645621,69.35
b274ee558c892f11,3775916509637090,3719722950977110,816477.6289848019,77.58
71cda718f326662b,5573501004108770,3756998637049040,816532.6494113083,45.16
f4120038ae1939ab,6011629348225420,3781526870310120,816536.28417508,48.73
58882e8b7f4ce557,5241466332293310,4916433417835780,816537.7758163305,75.68
1c7f89d40e445afa,4916588657431100,4916433417835780,816557.6564576837,77.3
e14eabaa8cef6ec1,4556338018817130,5272423295103200,816610.1323179181,50
c42dff295b5eddc8,5375523389572240,3756998637049040,816638.8360426443,50.97
a363f83f417b5350,6011820433537390,6011100199397060,816641.1271664371,23.87
f44b8c779c318738,6011520182790580,6011998015196080,816686.0677550011,100
2f8ec9fc93fd7435,3711519687204190,3719223021023620,816704.5451195275,27.78
e3dec67d6422d618,4982619836927940,4539038259647870,816729.2562473096,21.25
1de02dd2f27ce258,6011907979163660,5270053442582740,816785.7430478891,200
229a7724198c9ec8,5485737738737640,6011752625707630,816828.1428616634,24.99
d31eb69693f24ec0,6011258906206530,4486235419365640,816850.051027026,34.91
d44dfbca70f8cc5f,5460500054426050,6011483925287000,816854.2980957407,75.3
8f470af09766e4fd,3449285576122290,4539467308738180,816876.938797174,65.33
95c240598baa6cbb,5116042806684000,6011453657393580,816878.7422817373,54.95
b5e33c165882c07d,5555746521011470,5345396445255180,816892.0316657237,30
